Date	H (cm)	date	date from zero
41951.6597	1.4	08/11/2014 15:50	4748.9798
41951.7194	1.5	08/11/2014 17:16	4749.0395
41951.8194	-0.2	08/11/2014 19:40	4749.1395
41951.8299	0.5	08/11/2014 19:55	4749.15
41951.8597	-0.6	08/11/2014 20:38	4749.1798
41952.0396	-1.9	09/11/2014 00:57	4749.3597
41952.1194	0.2	09/11/2014 02:52	4749.4395
41952.15	0.2	09/11/2014 03:36	4749.4701
41952.2194	2.9	09/11/2014 05:16	4749.5395
41952.3396	3.3	09/11/2014 08:09	4749.6597
41952.35	4.5	09/11/2014 08:24	4749.6701
41952.3896	5	09/11/2014 09:21	4749.7097
41952.4097	6.6	09/11/2014 09:50	4749.7298
41952.5	7.6	09/11/2014 12:00	4749.8201
41952.5194	9.5	09/11/2014 12:28	4749.8395
41952.5299	10.2	09/11/2014 12:43	4749.85
41952.5799	18.5	09/11/2014 13:55	4749.9
41952.6097	20.4	09/11/2014 14:38	4749.9298
41952.6299	21.9	09/11/2014 15:07	4749.95
41952.6597	24.5	09/11/2014 15:50	4749.9798
41952.7	25.3	09/11/2014 16:48	4750.0201
41952.7396	24.3	09/11/2014 17:45	4750.0597
41952.75	23	09/11/2014 18:00	4750.0701
41952.7597	23.5	09/11/2014 18:14	4750.0798
41952.7799	21.3	09/11/2014 18:43	4750.1
41952.8097	21.1	09/11/2014 19:26	4750.1298
41952.8299	19.6	09/11/2014 19:55	4750.15
41952.9	17.9	09/11/2014 21:36	4750.2201
41952.9194	16.7	09/11/2014 22:04	4750.2395
41952.9299	17.1	09/11/2014 22:19	4750.25
41952.9396	16.2	09/11/2014 22:33	4750.2597
41952.95	16.5	09/11/2014 22:48	4750.2701
41953.0694	12	10/11/2014 01:40	4750.3895
41953.1	11.9	10/11/2014 02:24	4750.4201
41953.1299	10.7	10/11/2014 03:07	4750.45
41953.1396	11.2	10/11/2014 03:21	4750.4597
41953.1597	10.1	10/11/2014 03:50	4750.4798
41954.1694	4.8	11/11/2014 04:04	4751.4895
41954.2	5.3	11/11/2014 04:48	4751.5201
41954.2194	6.5	11/11/2014 05:16	4751.5395
41954.2396	5.7	11/11/2014 05:45	4751.5597
41954.2896	5.9	11/11/2014 06:57	4751.6097
41954.3299	4.6	11/11/2014 07:55	4751.65
41954.3396	5.1	11/11/2014 08:09	4751.6597
41954.3799	4.3	11/11/2014 09:07	4751.7
41954.45	4.3	11/11/2014 10:48	4751.7701
41954.55	3	11/11/2014 13:12	4751.8701
41954.5597	3.8	11/11/2014 13:26	4751.8798
41954.5694	3	11/11/2014 13:40	4751.8895
41954.6299	3	11/11/2014 15:07	4751.95
41954.7	1.6	11/11/2014 16:48	4752.0201
41954.7299	2.1	11/11/2014 17:31	4752.05
41954.7597	1.3	11/11/2014 18:14	4752.0798
41954.8799	0.8	11/11/2014 21:07	4752.2
41954.9	0.1	11/11/2014 21:36	4752.2201
41954.9097	0.7	11/11/2014 21:50	4752.2298
41954.9194	0.1	11/11/2014 22:04	4752.2395
41955.0097	-0.2	12/11/2014 00:14	4752.3298
41955.05	1	12/11/2014 01:12	4752.3701
41955.0896	3.9	12/11/2014 02:09	4752.4097
41955.1799	16.1	12/11/2014 04:19	4752.5
41955.2097	19	12/11/2014 05:02	4752.5298
41955.2396	21.1	12/11/2014 05:45	4752.5597
41955.2799	22.6	12/11/2014 06:43	4752.6
41955.2896	23.8	12/11/2014 06:57	4752.6097
41955.3097	24.1	12/11/2014 07:26	4752.6298
41955.3299	23.1	12/11/2014 07:55	4752.65
41955.35	24.5	12/11/2014 08:24	4752.6701
41955.4097	23.5	12/11/2014 09:50	4752.7298
41955.4597	20.9	12/11/2014 11:02	4752.7798
41955.5194	19.3	12/11/2014 12:28	4752.8395
41955.5799	16.8	12/11/2014 13:55	4752.9
41955.5896	17.4	12/11/2014 14:09	4752.9097
41955.6396	15.6	12/11/2014 15:21	4752.9597
41955.6597	15.9	12/11/2014 15:50	4752.9798
41955.6896	14.7	12/11/2014 16:33	4753.0097
41955.9	11.9	12/11/2014 21:36	4753.2201
41955.9597	11.8	12/11/2014 23:02	4753.2798
41955.9694	11.2	12/11/2014 23:16	4753.2895
41956.1597	10.1	13/11/2014 03:50	4753.4798
41956.1896	9.3	13/11/2014 04:33	4753.5097
41956.2396	9.8	13/11/2014 05:45	4753.5597
41956.25	8.9	13/11/2014 06:00	4753.5701
41956.3299	8.8	13/11/2014 07:55	4753.65
41956.3396	8	13/11/2014 08:09	4753.6597
41956.3799	8.4	13/11/2014 09:07	4753.7
41956.4694	7	13/11/2014 11:16	4753.7895
41956.5597	7.3	13/11/2014 13:26	4753.8798
41956.5799	6.3	13/11/2014 13:55	4753.9
41956.6	6.9	13/11/2014 14:24	4753.9201
41956.6194	5.7	13/11/2014 14:52	4753.9395
41956.6396	6.5	13/11/2014 15:21	4753.9597
41956.6694	5.7	13/11/2014 16:04	4753.9895
41956.7194	6	13/11/2014 17:16	4754.0395
41956.9	4.3	13/11/2014 21:36	4754.2201
41956.9194	4.8	13/11/2014 22:04	4754.2395
41956.9299	3.7	13/11/2014 22:19	4754.25
41956.9694	4.5	13/11/2014 23:16	4754.2895
41956.9896	3.5	13/11/2014 23:45	4754.3097
41957.2	2.5	14/11/2014 04:48	4754.5201
41957.2194	1.7	14/11/2014 05:16	4754.5395
41957.2299	2.4	14/11/2014 05:31	4754.55
41957.2597	1.6	14/11/2014 06:14	4754.5798
41957.3597	1.9	14/11/2014 08:38	4754.6798
41957.3799	1.4	14/11/2014 09:07	4754.7
41957.4194	2.2	14/11/2014 10:04	4754.7395
41957.5194	8.6	14/11/2014 12:28	4754.8395
41957.55	11.4	14/11/2014 13:12	4754.8701
41957.5799	19.3	14/11/2014 13:55	4754.9
41957.6	26.5	14/11/2014 14:24	4754.9201
41957.6299	36.6	14/11/2014 15:07	4754.95
41957.6597	43.3	14/11/2014 15:50	4754.9798
41957.6799	48.1	14/11/2014 16:19	4755
41957.6799	51.8	14/11/2014 16:19	4755
41957.6896	59.1	14/11/2014 16:33	4755.0097
41957.7	69.8	14/11/2014 16:48	4755.0201
41957.7097	74.1	14/11/2014 17:02	4755.0298
41957.7194	84.8	14/11/2014 17:16	4755.0395
41957.7194	96.6	14/11/2014 17:16	4755.0395
41957.7299	118.2	14/11/2014 17:31	4755.05
41957.7396	130.4	14/11/2014 17:45	4755.0597
41957.75	140.4	14/11/2014 18:00	4755.0701
41957.7597	158.3	14/11/2014 18:14	4755.0798
41957.7799	187.9	14/11/2014 18:43	4755.1
41957.7896	193.5	14/11/2014 18:57	4755.1097
41957.8	208.4	14/11/2014 19:12	4755.1201
41957.8097	228.5	14/11/2014 19:26	4755.1298
41957.8097	232.3	14/11/2014 19:26	4755.1298
41957.8194	231.6	14/11/2014 19:40	4755.1395
41957.8194	235.4	14/11/2014 19:40	4755.1395
41957.8299	235.6	14/11/2014 19:55	4755.15
41957.8299	237.4	14/11/2014 19:55	4755.15
41957.8396	243	14/11/2014 20:09	4755.1597
41957.8396	263.1	14/11/2014 20:09	4755.1597
41957.85	267.3	14/11/2014 20:24	4755.1701
41957.85	265.6	14/11/2014 20:24	4755.1701
41957.8597	267.1	14/11/2014 20:38	4755.1798
41957.8597	271.1	14/11/2014 20:38	4755.1798
41957.8597	273.3	14/11/2014 20:38	4755.1798
41957.8799	270.1	14/11/2014 21:07	4755.2
41957.8896	271.6	14/11/2014 21:21	4755.2097
41957.9	280.1	14/11/2014 21:36	4755.2201
41957.9097	283	14/11/2014 21:50	4755.2298
41957.9097	287.7	14/11/2014 21:50	4755.2298
41957.9194	305.1	14/11/2014 22:04	4755.2395
41957.9194	309.7	14/11/2014 22:04	4755.2395
41957.9194	309.9	14/11/2014 22:04	4755.2395
41957.9299	307.2	14/11/2014 22:19	4755.25
41957.9299	301	14/11/2014 22:19	4755.25
41957.9396	285.5	14/11/2014 22:33	4755.2597
41957.9396	280.6	14/11/2014 22:33	4755.2597
41957.95	269.1	14/11/2014 22:48	4755.2701
41957.95	266.5	14/11/2014 22:48	4755.2701
41957.9597	261.9	14/11/2014 23:02	4755.2798
41957.9597	255.7	14/11/2014 23:02	4755.2798
41957.9694	245.5	14/11/2014 23:16	4755.2895
41957.9694	240.8	14/11/2014 23:16	4755.2895
41957.9799	233.4	14/11/2014 23:31	4755.3
41957.9896	223.5	14/11/2014 23:45	4755.3097
41957.9896	219.6	14/11/2014 23:45	4755.3097
41958	216.3	15/11/2014 00:00	4755.3201
41958	211	15/11/2014 00:00	4755.3201
41958	207	15/11/2014 00:00	4755.3201
41958.0097	204.7	15/11/2014 00:14	4755.3298
41958.0097	202.3	15/11/2014 00:14	4755.3298
41958.0194	191.9	15/11/2014 00:28	4755.3395
41958.0299	189.8	15/11/2014 00:43	4755.35
41958.0396	189.2	15/11/2014 00:57	4755.3597
41958.0597	180.8	15/11/2014 01:26	4755.3798
41958.0896	173.8	15/11/2014 02:09	4755.4097
41958.0896	170.6	15/11/2014 02:09	4755.4097
41958.1	170.4	15/11/2014 02:24	4755.4201
41958.1097	167.1	15/11/2014 02:38	4755.4298
41958.1299	165.2	15/11/2014 03:07	4755.45
41958.1396	160.6	15/11/2014 03:21	4755.4597
41958.15	160	15/11/2014 03:36	4755.4701
41958.1597	158	15/11/2014 03:50	4755.4798
41958.1694	157	15/11/2014 04:04	4755.4895
41958.1694	153.7	15/11/2014 04:04	4755.4895
41958.1799	152.9	15/11/2014 04:19	4755.5
41958.1896	152.5	15/11/2014 04:33	4755.5097
41958.2	148.6	15/11/2014 04:48	4755.5201
41958.2097	150.4	15/11/2014 05:02	4755.5298
41958.2097	150.5	15/11/2014 05:02	4755.5298
41958.2194	146.4	15/11/2014 05:16	4755.5395
41958.2299	145.1	15/11/2014 05:31	4755.55
41958.2396	144.4	15/11/2014 05:45	4755.5597
41958.25	141.5	15/11/2014 06:00	4755.5701
41958.2597	141.6	15/11/2014 06:14	4755.5798
41958.2694	139.2	15/11/2014 06:28	4755.5895
41958.3	135.7	15/11/2014 07:12	4755.6201
41958.3194	132.2	15/11/2014 07:40	4755.6395
41958.3299	131.8	15/11/2014 07:55	4755.65
41958.3597	126.5	15/11/2014 08:38	4755.6798
41958.3694	126.3	15/11/2014 08:52	4755.6895
41958.3799	124.9	15/11/2014 09:07	4755.7
41958.4097	122	15/11/2014 09:50	4755.7298
41958.4194	119.8	15/11/2014 10:04	4755.7395
41958.4396	117.6	15/11/2014 10:33	4755.7597
41958.45	115.7	15/11/2014 10:48	4755.7701
41958.4597	115.8	15/11/2014 11:02	4755.7798
41958.4694	114.6	15/11/2014 11:16	4755.7895
41958.4799	114.8	15/11/2014 11:31	4755.8
41958.4896	111.6	15/11/2014 11:45	4755.8097
41958.5	111.2	15/11/2014 12:00	4755.8201
41958.5097	109.1	15/11/2014 12:14	4755.8298
41958.5299	109.1	15/11/2014 12:43	4755.85
41958.55	107	15/11/2014 13:12	4755.8701
41958.5597	105.8	15/11/2014 13:26	4755.8798
41958.5694	104.2	15/11/2014 13:40	4755.8895
41958.5694	104.6	15/11/2014 13:40	4755.8895
41958.5799	103.5	15/11/2014 13:55	4755.9
41958.5896	103.3	15/11/2014 14:09	4755.9097
41958.6	100.6	15/11/2014 14:24	4755.9201
41958.6097	101.6	15/11/2014 14:38	4755.9298
41958.6299	100	15/11/2014 15:07	4755.95
41958.6396	99.8	15/11/2014 15:21	4755.9597
41958.65	97.9	15/11/2014 15:36	4755.9701
41958.6597	97.9	15/11/2014 15:50	4755.9798
41958.6799	96.1	15/11/2014 16:19	4756
41958.6896	93.6	15/11/2014 16:33	4756.0097
41958.7097	93.2	15/11/2014 17:02	4756.0298
41958.7299	92	15/11/2014 17:31	4756.05
41958.7396	90.8	15/11/2014 17:45	4756.0597
41958.75	90.9	15/11/2014 18:00	4756.0701
41958.7694	88.7	15/11/2014 18:28	4756.0895
41958.7799	88.8	15/11/2014 18:43	4756.1
41958.8	86.3	15/11/2014 19:12	4756.1201
41958.8194	86.1	15/11/2014 19:40	4756.1395
41958.85	83.4	15/11/2014 20:24	4756.1701
41958.8896	81.8	15/11/2014 21:21	4756.2097
41958.9694	75.7	15/11/2014 23:16	4756.2895
41958.9799	76.2	15/11/2014 23:31	4756.3
41958.9896	74.2	15/11/2014 23:45	4756.3097
41959	75.2	16/11/2014 00:00	4756.3201
41959.0097	73.3	16/11/2014 00:14	4756.3298
41959.0299	73	16/11/2014 00:43	4756.35
41959.05	71.3	16/11/2014 01:12	4756.3701
41959.0799	70.1	16/11/2014 01:55	4756.4
41959.1097	67.9	16/11/2014 02:38	4756.4298
41959.1194	68.8	16/11/2014 02:52	4756.4395
41959.1396	66.3	16/11/2014 03:21	4756.4597
41959.15	66.4	16/11/2014 03:36	4756.4701
41959.1694	64.6	16/11/2014 04:04	4756.4895
41959.1799	65.3	16/11/2014 04:19	4756.5
41959.2	63	16/11/2014 04:48	4756.5201
41959.2097	63.5	16/11/2014 05:02	4756.5298
41959.2299	61.9	16/11/2014 05:31	4756.55
41959.2597	61.4	16/11/2014 06:14	4756.5798
41959.2694	60.1	16/11/2014 06:28	4756.5895
41959.3097	58.5	16/11/2014 07:26	4756.6298
41959.3396	58	16/11/2014 08:09	4756.6597
41959.3597	56.4	16/11/2014 08:38	4756.6798
41959.4194	54.7	16/11/2014 10:04	4756.7395
41959.4299	53.4	16/11/2014 10:19	4756.75
41959.45	53.5	16/11/2014 10:48	4756.7701
41959.4799	51.6	16/11/2014 11:31	4756.8
41959.5194	51	16/11/2014 12:28	4756.8395
41959.5396	49.2	16/11/2014 12:57	4756.8597
41959.5694	48.8	16/11/2014 13:40	4756.8895
41959.5896	47.5	16/11/2014 14:09	4756.9097
41959.6194	47.2	16/11/2014 14:52	4756.9395
41959.7597	42.1	16/11/2014 18:14	4757.0798
41959.8299	40.9	16/11/2014 19:55	4757.15
41959.85	38.9	16/11/2014 20:24	4757.1701
41959.8597	39.7	16/11/2014 20:38	4757.1798
41959.8694	38.6	16/11/2014 20:52	4757.1895
41959.9097	38	16/11/2014 21:50	4757.2298
41959.95	36.3	16/11/2014 22:48	4757.2701
41960.0097	35.8	17/11/2014 00:14	4757.3298
41960.05	33.7	17/11/2014 01:12	4757.3701
41960.1396	32.7	17/11/2014 03:21	4757.4597
41960.1799	30.4	17/11/2014 04:19	4757.5
41960.1896	31.1	17/11/2014 04:33	4757.5097
41960.2396	29.5	17/11/2014 05:45	4757.5597
41960.3396	27.8	17/11/2014 08:09	4757.6597
41960.3597	26.7	17/11/2014 08:38	4757.6798
41960.4	26.7	17/11/2014 09:36	4757.7201
41960.4694	24.7	17/11/2014 11:16	4757.7895
41960.4799	25.2	17/11/2014 11:31	4757.8
41960.5299	23.3	17/11/2014 12:43	4757.85
41960.5396	23.8	17/11/2014 12:57	4757.8597
41960.5799	22.8	17/11/2014 13:55	4757.9
41960.5896	22	17/11/2014 14:09	4757.9097
41960.6	22.5	17/11/2014 14:24	4757.9201
41960.65	21.9	17/11/2014 15:36	4757.9701
41960.6597	20.8	17/11/2014 15:50	4757.9798
41960.6799	21.4	17/11/2014 16:19	4758
41960.7	20.5	17/11/2014 16:48	4758.0201
41960.7396	20.4	17/11/2014 17:45	4758.0597
41960.8	18.4	17/11/2014 19:12	4758.1201
41960.8694	17.8	17/11/2014 20:52	4758.1895
41961.0799	13.8	18/11/2014 01:55	4758.4
41961.0896	14.4	18/11/2014 02:09	4758.4097
41961.1396	12.9	18/11/2014 03:21	4758.4597
41961.4194	9.5	18/11/2014 10:04	4758.7395
41961.4396	8.6	18/11/2014 10:33	4758.7597
41961.7299	6.1	18/11/2014 17:31	4759.05
41961.85	4	18/11/2014 20:24	4759.1701
41961.8896	4.2	18/11/2014 21:21	4759.2097
41962.0396	1.9	19/11/2014 00:57	4759.3597
41962.2	0.8	19/11/2014 04:48	4759.5201
41962.5299	-3.4	19/11/2014 12:43	4759.85
41962.5396	-2.9	19/11/2014 12:57	4759.8597
41962.6597	-4.5	19/11/2014 15:50	4759.9798
41962.6896	-4	19/11/2014 16:33	4760.0097
41962.75	-5.1	19/11/2014 18:00	4760.0701
41962.7597	-4.7	19/11/2014 18:14	4760.0798
41962.8097	-5.8	19/11/2014 19:26	4760.1298
41962.8299	-5.4	19/11/2014 19:55	4760.15
41963.0597	-7.8	20/11/2014 01:26	4760.3798
41963.1	-7.5	20/11/2014 02:24	4760.4201
41963.1896	-8.9	20/11/2014 04:33	4760.5097
41963.2194	-8.5	20/11/2014 05:16	4760.5395
41963.2896	-9.6	20/11/2014 06:57	4760.6097
41963.35	-9.4	20/11/2014 08:24	4760.6701
41963.7	-12.3	20/11/2014 16:48	4761.0201
41963.8396	-12.5	20/11/2014 20:09	4761.1597
41963.9896	-13.9	20/11/2014 23:45	4761.3097
41965.0299	-18.7	22/11/2014 00:43	4762.35
41965.0799	-19.5	22/11/2014 01:55	4762.4
41965.4896	-20.1	22/11/2014 11:45	4762.8097
41965.7097	-21.6	22/11/2014 17:02	4763.0298
41965.75	-21.2	22/11/2014 18:00	4763.0701
41965.9	-22.6	22/11/2014 21:36	4763.2201
41966.2396	-23.1	23/11/2014 05:45	4763.5597
41966.3396	-24.2	23/11/2014 08:09	4763.6597
41966.5896	-24.5	23/11/2014 14:09	4763.9097
41966.65	-25.4	23/11/2014 15:36	4763.9701
41967.6694	-28.6	24/11/2014 16:04	4764.9895
41968.1597	-29.2	25/11/2014 03:50	4765.4798
41968.1799	-29.8	25/11/2014 04:19	4765.5
41968.2299	-29.7	25/11/2014 05:31	4765.55
41968.3694	-27.1	25/11/2014 08:52	4765.6895
41968.5299	-26.6	25/11/2014 12:43	4765.85
41968.7396	-28.6	25/11/2014 17:45	4766.0597
41969.15	-29.8	26/11/2014 03:36	4766.4701
41969.1694	-29.3	26/11/2014 04:04	4766.4895
41969.25	-30	26/11/2014 06:00	4766.5701
41969.3597	-29.4	26/11/2014 08:38	4766.6798
41969.4896	-29.9	26/11/2014 11:45	4766.8097
41969.5694	-29.2	26/11/2014 13:40	4766.8895
41969.6694	-26.8	26/11/2014 16:04	4766.9895
41969.8	-24.9	26/11/2014 19:12	4767.1201
41970.0097	-16.4	27/11/2014 00:14	4767.3298
41970.0597	-11.6	27/11/2014 01:26	4767.3798
41970.1597	0.9	27/11/2014 03:50	4767.4798
41970.2	3.3	27/11/2014 04:48	4767.5201
41970.2694	3.9	27/11/2014 06:28	4767.5895
41970.3299	1.9	27/11/2014 07:55	4767.65
41970.3597	3.4	27/11/2014 08:38	4767.6798
41970.4194	1.7	27/11/2014 10:04	4767.7395
41970.5	1.5	27/11/2014 12:00	4767.8201
41970.5299	2.5	27/11/2014 12:43	4767.85
41970.5694	5.8	27/11/2014 13:40	4767.8895
41970.5799	5	27/11/2014 13:55	4767.9
41970.6194	4.8	27/11/2014 14:52	4767.9395
41970.6896	8.3	27/11/2014 16:33	4768.0097
41970.7396	14.1	27/11/2014 17:45	4768.0597
41970.75	16.4	27/11/2014 18:00	4768.0701
41970.7597	22	27/11/2014 18:14	4768.0798
41970.7597	24.3	27/11/2014 18:14	4768.0798
41970.7896	25.1	27/11/2014 18:57	4768.1097
41970.8	26.2	27/11/2014 19:12	4768.1201
41970.8097	28.1	27/11/2014 19:26	4768.1298
41970.8194	28.2	27/11/2014 19:40	4768.1395
41970.8396	30.1	27/11/2014 20:09	4768.1597
41970.8597	36.2	27/11/2014 20:38	4768.1798
41970.8896	41.2	27/11/2014 21:21	4768.2097
41970.9	44.2	27/11/2014 21:36	4768.2201
41970.9097	44.3	27/11/2014 21:50	4768.2298
41970.9194	46.3	27/11/2014 22:04	4768.2395
41970.9396	48.5	27/11/2014 22:33	4768.2597
41970.9597	52	27/11/2014 23:02	4768.2798
41970.9694	54.7	27/11/2014 23:16	4768.2895
41970.9896	60.5	27/11/2014 23:45	4768.3097
41971.0097	71.1	28/11/2014 00:14	4768.3298
41971.0194	78.2	28/11/2014 00:28	4768.3395
41971.05	92.2	28/11/2014 01:12	4768.3701
41971.0896	104	28/11/2014 02:09	4768.4097
41971.1097	117.8	28/11/2014 02:38	4768.4298
41971.1299	122.2	28/11/2014 03:07	4768.45
41971.1299	124.2	28/11/2014 03:07	4768.45
41971.1396	129.7	28/11/2014 03:21	4768.4597
41971.15	132.6	28/11/2014 03:36	4768.4701
41971.15	137.4	28/11/2014 03:36	4768.4701
41971.1597	141.2	28/11/2014 03:50	4768.4798
41971.1694	144.2	28/11/2014 04:04	4768.4895
41971.1799	146.6	28/11/2014 04:19	4768.5
41971.1799	146.1	28/11/2014 04:19	4768.5
41971.1896	144.2	28/11/2014 04:33	4768.5097
41971.2	138.8	28/11/2014 04:48	4768.5201
41971.2396	124.8	28/11/2014 05:45	4768.5597
41971.2597	117.1	28/11/2014 06:14	4768.5798
41971.2694	113.5	28/11/2014 06:28	4768.5895
41971.2896	106	28/11/2014 06:57	4768.6097
41971.3	104.6	28/11/2014 07:12	4768.6201
41971.3299	98.4	28/11/2014 07:55	4768.65
41971.3396	97.6	28/11/2014 08:09	4768.6597
41971.35	94.6	28/11/2014 08:24	4768.6701
41971.3799	89.9	28/11/2014 09:07	4768.7
41971.4	87.2	28/11/2014 09:36	4768.7201
41971.4097	86.2	28/11/2014 09:50	4768.7298
41971.4396	82.2	28/11/2014 10:33	4768.7597
41971.45	82.2	28/11/2014 10:48	4768.7701
41971.4799	79.1	28/11/2014 11:31	4768.8
41971.5097	77.2	28/11/2014 12:14	4768.8298
41971.5299	75	28/11/2014 12:43	4768.85
41971.5396	75.1	28/11/2014 12:57	4768.8597
41971.55	74.3	28/11/2014 13:12	4768.8701
41971.5597	75.1	28/11/2014 13:26	4768.8798
41971.5799	72.8	28/11/2014 13:55	4768.9
41971.5896	73.1	28/11/2014 14:09	4768.9097
41971.6299	70.4	28/11/2014 15:07	4768.95
41971.6396	70.4	28/11/2014 15:21	4768.9597
41971.65	69.1	28/11/2014 15:36	4768.9701
41971.6597	69.7	28/11/2014 15:50	4768.9798
41971.6694	69.1	28/11/2014 16:04	4768.9895
41971.6799	70	28/11/2014 16:19	4769
41971.6896	68.6	28/11/2014 16:33	4769.0097
41971.7396	66.9	28/11/2014 17:45	4769.0597
41971.75	67.8	28/11/2014 18:00	4769.0701
41971.7694	67.8	28/11/2014 18:28	4769.0895
41971.7799	69.3	28/11/2014 18:43	4769.1
41971.8097	70.6	28/11/2014 19:26	4769.1298
41971.8299	70.8	28/11/2014 19:55	4769.15
41971.85	69.4	28/11/2014 20:24	4769.1701
41971.8597	69.6	28/11/2014 20:38	4769.1798
41971.9	66.1	28/11/2014 21:36	4769.2201
41971.9097	66	28/11/2014 21:50	4769.2298
41971.9299	63.8	28/11/2014 22:19	4769.25
41971.9896	61.5	28/11/2014 23:45	4769.3097
41972.0194	59.2	29/11/2014 00:28	4769.3395
41972.1194	55.5	29/11/2014 02:52	4769.4395
41972.1299	54.7	29/11/2014 03:07	4769.45
41972.15	54.5	29/11/2014 03:36	4769.4701
41972.2097	51.1	29/11/2014 05:02	4769.5298
41972.2396	50.9	29/11/2014 05:45	4769.5597
41972.25	49.9	29/11/2014 06:00	4769.5701
41972.2597	50.3	29/11/2014 06:14	4769.5798
41972.2799	49.3	29/11/2014 06:43	4769.6
41972.3	49.6	29/11/2014 07:12	4769.6201
41972.35	47.1	29/11/2014 08:24	4769.6701
41972.3694	47	29/11/2014 08:52	4769.6895
41972.4	45.5	29/11/2014 09:36	4769.7201
41972.4299	44.8	29/11/2014 10:19	4769.75
41972.4396	43.9	29/11/2014 10:33	4769.7597
41972.4597	44.6	29/11/2014 11:02	4769.7798
41972.4896	42.6	29/11/2014 11:45	4769.8097
41972.5	43	29/11/2014 12:00	4769.8201
41972.5194	42.6	29/11/2014 12:28	4769.8395
41972.5299	41.7	29/11/2014 12:43	4769.85
41972.5597	41.8	29/11/2014 13:26	4769.8798
41972.5799	40.4	29/11/2014 13:55	4769.9
41972.6	40.3	29/11/2014 14:24	4769.9201
41972.6097	39.5	29/11/2014 14:38	4769.9298
41972.7	37.7	29/11/2014 16:48	4770.0201
41972.7396	35.9	29/11/2014 17:45	4770.0597
41972.75	36.6	29/11/2014 18:00	4770.0701
41972.7694	35.3	29/11/2014 18:28	4770.0895
41972.7799	35.5	29/11/2014 18:43	4770.1
41972.7896	34.5	29/11/2014 18:57	4770.1097
41972.8194	34.7	29/11/2014 19:40	4770.1395
41972.8299	33.4	29/11/2014 19:55	4770.15
41972.8597	33.7	29/11/2014 20:38	4770.1798
41972.9299	31	29/11/2014 22:19	4770.25
41972.9694	31.6	29/11/2014 23:16	4770.2895
41973.0097	30.8	30/11/2014 00:14	4770.3298
41973.0194	31.5	30/11/2014 00:28	4770.3395
41973.05	31.1	30/11/2014 01:12	4770.3701
41973.0694	31.7	30/11/2014 01:40	4770.3895
41973.0799	30.9	30/11/2014 01:55	4770.4
41973.0896	32	30/11/2014 02:09	4770.4097
41973.15	32.8	30/11/2014 03:36	4770.4701
41973.1694	34.7	30/11/2014 04:04	4770.4895
41973.2	34.5	30/11/2014 04:48	4770.5201
41973.2299	35.4	30/11/2014 05:31	4770.55
41973.3194	32.1	30/11/2014 07:40	4770.6395
41973.3299	30.4	30/11/2014 07:55	4770.65
41973.4396	27.2	30/11/2014 10:33	4770.7597
41973.4799	27.1	30/11/2014 11:31	4770.8
41973.4896	26.2	30/11/2014 11:45	4770.8097
41973.5	26.6	30/11/2014 12:00	4770.8201
41973.5597	25.4	30/11/2014 13:26	4770.8798
41973.6	26.1	30/11/2014 14:24	4770.9201
41973.6097	25.3	30/11/2014 14:38	4770.9298
41973.6194	25.9	30/11/2014 14:52	4770.9395
41973.6896	25.1	30/11/2014 16:33	4771.0097
41973.7097	25.7	30/11/2014 17:02	4771.0298
41973.7694	25.3	30/11/2014 18:28	4771.0895
41973.8799	22.2	30/11/2014 21:07	4771.2
41973.9194	21.7	30/11/2014 22:04	4771.2395
41973.9299	20.7	30/11/2014 22:19	4771.25
41973.9597	20.7	30/11/2014 23:02	4771.2798
41973.9896	20.5	30/11/2014 23:45	4771.3097
41974	19.9	01/12/2014 00:00	4771.3201
41974.0097	19.3	01/12/2014 00:14	4771.3298
41974.0194	20	01/12/2014 00:28	4771.3395
41974.0299	19.3	01/12/2014 00:43	4771.35
41974.1	18.3	01/12/2014 02:24	4771.4201
41974.1194	18.7	01/12/2014 02:52	4771.4395
41974.1694	17.1	01/12/2014 04:04	4771.4895
41974.1799	17.7	01/12/2014 04:19	4771.5
41974.2396	16	01/12/2014 05:45	4771.5597
41974.2597	16.7	01/12/2014 06:14	4771.5798
41974.3299	14.9	01/12/2014 07:55	4771.65
41974.3396	15.5	01/12/2014 08:09	4771.6597
41974.4097	13.8	01/12/2014 09:50	4771.7298
41974.5	13.3	01/12/2014 12:00	4771.8201
41974.5694	11.8	01/12/2014 13:40	4771.8895
41974.6896	10.4	01/12/2014 16:33	4772.0097
41974.7694	10.3	01/12/2014 18:28	4772.0895
41975.0597	6.7	02/12/2014 01:26	4772.3798
41975.0799	7.1	02/12/2014 01:55	4772.4
41975.1	6.1	02/12/2014 02:24	4772.4201
41975.1597	6.4	02/12/2014 03:50	4772.4798
41975.1694	5.5	02/12/2014 04:04	4772.4895
41975.3194	4.6	02/12/2014 07:40	4772.6395
41975.3396	3.6	02/12/2014 08:09	4772.6597
41975.4396	3.4	02/12/2014 10:33	4772.7597
41975.5299	1.7	02/12/2014 12:43	4772.85
41975.6097	1.8	02/12/2014 14:38	4772.9298
41975.7799	0	02/12/2014 18:43	4773.1
41975.8	0.4	02/12/2014 19:12	4773.1201
41976	-1.5	03/12/2014 00:00	4773.3201
41976.05	-2.6	03/12/2014 01:12	4773.3701
41976.35	-4	03/12/2014 08:24	4773.6701
41976.4097	-5.2	03/12/2014 09:50	4773.7298
