"Time [yyyy-MM-dd hh:mm:ss]","Q_maxpost [m3/s]","Q_param_low [[m3/s]","Q_param_high [m3/s]","Q_total_low [m3/s]","Q_total_high [m3/s]"
1903-02-03 07:00:00,38275.5,37365.2,39063.9,37081.7,39138.9
1903-02-04 07:00:00,37608.5,36649.8,38308.4,36401.0,38574.6
1903-02-05 07:00:00,36872.2,35963.2,37652.9,35837.7,37841.7
1903-02-06 07:00:00,36286.6,35371.2,37076.8,35190.7,37297.6
1903-02-07 07:00:00,36140.7,35310.4,36898.1,35026.7,37150.7
1903-02-08 07:00:00,35776.9,34862.7,36465.4,34671.2,36674.2
1903-02-09 07:00:00,35631.7,34780.4,36289.4,34538.5,36455.5
1903-02-10 07:00:00,35559.2,34680.2,36223.4,34414.9,36655.1
1903-02-11 07:00:00,35559.2,34732.6,36284.9,34506.1,36456.1
1903-02-12 07:00:00,35559.2,34625.4,36387.3,34312.8,36709.6
1903-02-13 07:00:00,35559.2,34486.0,36229.4,34359.6,36467.6
1903-02-14 07:00:00,35559.2,34512.2,36332.4,34362.2,36431.2
1903-02-15 07:00:00,35486.7,34594.2,36269.2,34391.7,36497.0
1903-02-16 07:00:00,35414.3,34351.9,36113.9,34156.7,36464.8
1903-02-17 07:00:00,35269.7,34297.2,36017.7,34144.1,36309.1
1903-02-18 07:00:00,35197.4,34220.4,35896.3,34023.9,36097.1
1903-02-19 07:00:00,35125.2,34161.3,35748.6,33798.2,35957.6
1903-02-20 07:00:00,34980.9,34100.5,35672.7,34007.4,35996.2
1903-02-21 07:00:00,34836.8,33841.7,35610.2,33808.4,35842.6
1903-02-22 07:00:00,34764.9,33806.2,35492.5,33690.0,35804.1
1903-02-23 07:00:00,34693.0,33796.2,35352.5,33602.9,35542.4
1903-02-24 07:00:00,34549.3,33656.1,35183.3,33382.6,35444.1
1903-02-25 07:00:00,34334.2,33436.4,34982.3,33270.5,35271.2
1903-02-26 07:00:00,34119.5,33107.1,34851.7,32968.7,35075.9
1903-02-27 07:00:00,34048.1,33173.6,34764.3,32888.9,34957.5
1903-02-28 07:00:00,33976.7,32977.0,34739.4,32779.1,35047.2
1903-03-01 07:00:00,33691.6,32793.4,34482.6,32638.8,34786.9
1903-03-02 07:00:00,33549.3,32687.4,34269.9,32397.1,34501.8
1903-03-03 07:00:00,33336.4,32471.7,34113.0,32296.0,34221.2
1903-03-04 07:00:00,33123.9,32188.7,33805.1,32018.7,33990.9
1903-03-05 07:00:00,32982.4,32051.5,33632.9,31949.9,33812.1
1903-03-06 07:00:00,33053.1,32135.4,33912.5,31886.9,34143.8
1903-03-07 07:00:00,33265.5,32351.6,33942.5,32165.6,34217.0
1903-03-08 07:00:00,33549.3,32653.8,34228.0,32380.0,34478.8
1903-03-09 07:00:00,33691.6,32757.3,34394.3,32579.8,34571.4
1903-03-10 07:00:00,33620.4,32656.7,34363.7,32551.3,34578.9
1903-03-11 07:00:00,33407.3,32418.6,34195.1,32221.0,34458.4
1903-03-12 07:00:00,33265.5,32353.9,34017.4,32178.4,34301.5
1903-03-13 07:00:00,33265.5,32350.5,33851.8,32102.8,34180.6
1903-03-14 07:00:00,33265.5,32408.2,33974.5,32259.3,34180.5
1903-03-15 07:00:00,33123.9,32307.9,33841.7,32082.9,33995.6
1903-03-16 07:00:00,32841.2,32012.8,33700.2,31759.0,33773.9
1903-03-17 07:00:00,32559.4,31598.3,33413.5,31507.0,33518.8
1903-03-18 07:00:00,32418.8,31581.1,33200.9,31378.0,33476.2
1903-03-19 07:00:00,32208.4,31383.4,32918.9,31126.9,33182.6
1903-03-20 07:00:00,32068.3,31141.9,32876.8,30952.3,33165.0
1903-03-21 07:00:00,32208.4,31335.7,32958.7,31143.1,33139.5
1903-03-22 07:00:00,32348.6,31519.1,33155.3,31258.0,33373.6
1903-03-23 07:00:00,32559.4,31672.8,33214.2,31438.9,33437.2
1903-03-24 07:00:00,32770.7,31816.1,33641.8,31631.0,33704.5
1903-03-25 07:00:00,33053.1,32120.8,33736.6,31970.2,34011.6
1903-03-26 07:00:00,33265.5,32342.5,34006.3,32218.4,34142.3
1903-03-27 07:00:00,33620.4,32724.9,34366.5,32406.4,34456.3
1903-03-28 07:00:00,34048.1,33089.5,34838.9,32735.3,35066.6
1903-03-29 07:00:00,34119.5,33277.7,34905.9,32990.5,35307.9
1903-03-30 07:00:00,34191.0,33194.2,34875.5,33087.0,35046.6
1903-03-31 07:00:00,34262.6,33433.5,34984.9,33327.6,35152.0
1903-04-01 07:00:00,34262.6,33433.3,34980.3,33249.0,35262.7
1903-04-02 07:00:00,34191.0,33392.5,34821.3,33261.6,35133.1
1903-04-03 07:00:00,33976.7,32987.2,34718.2,32796.2,34886.7
1903-04-04 07:00:00,33905.3,33075.3,34689.9,32933.0,34982.7
1903-04-05 07:00:00,33762.8,32798.6,34473.9,32601.2,34722.5
1903-04-06 07:00:00,33620.4,32700.7,34388.6,32486.7,34548.4
1903-04-07 07:00:00,33549.3,32620.4,34306.1,32408.8,34396.9
1903-04-08 07:00:00,33336.4,32360.3,34211.1,32221.9,34395.2
1903-04-09 07:00:00,33265.5,32328.3,34008.7,32075.8,34193.7
1903-04-10 07:00:00,33194.6,32317.4,33879.4,32092.2,34080.7
1903-04-11 07:00:00,33123.9,32301.3,33860.5,32084.5,34103.3
1903-04-12 07:00:00,33053.1,32164.0,33735.9,31950.0,33994.5
1903-04-13 07:00:00,32982.4,32066.0,33686.0,31816.1,33911.7
1903-04-14 07:00:00,32911.8,32005.8,33660.0,31754.1,33856.8
1903-04-15 07:00:00,32911.8,31993.4,33612.6,31866.6,33812.7
1903-04-16 07:00:00,33053.1,32156.8,33739.8,31968.1,34012.9
1903-04-17 07:00:00,33123.9,32226.0,33815.2,32106.7,34058.1
1903-04-18 07:00:00,33053.1,32154.5,33851.5,31946.2,34029.7
1903-04-19 07:00:00,33194.6,32315.2,33808.0,32115.3,34110.2
1903-04-20 07:00:00,33549.3,32668.1,34342.8,32530.7,34546.0
1903-04-21 07:00:00,33762.8,32886.7,34534.4,32669.1,34765.0
1903-04-22 07:00:00,33976.7,33120.8,34575.4,32948.0,34821.6
1903-04-23 07:00:00,34191.0,33208.4,35030.6,32956.0,35208.3
1903-04-24 07:00:00,34119.5,33243.7,34881.2,33029.2,35025.8
1903-04-25 07:00:00,34048.1,33075.4,34801.5,32893.3,35172.7
1903-04-26 07:00:00,33976.7,33118.1,34769.4,32905.8,34899.2
1903-04-27 07:00:00,33976.7,33052.0,34663.3,32823.5,34851.0
1903-04-28 07:00:00,33976.7,33124.5,34696.1,33040.5,34930.7
1903-04-29 07:00:00,34119.5,33155.9,34811.7,32999.5,35103.8
1903-04-30 07:00:00,34191.0,33346.4,34916.2,33061.6,35127.5
1903-05-01 07:00:00,34191.0,33239.0,34831.6,33226.3,35005.2
1903-05-02 07:00:00,34191.0,33292.6,34937.5,33217.6,35279.8
1903-05-03 07:00:00,34119.5,33317.7,34879.9,32934.0,35041.9
1903-05-04 07:00:00,34119.5,33219.0,34757.8,33049.2,35052.1
1903-05-05 07:00:00,34119.5,33216.3,35005.5,33097.5,35274.4
1903-05-06 07:00:00,34119.5,33156.4,34870.9,32982.5,35162.3
1903-05-07 07:00:00,34119.5,33213.5,34909.6,32983.6,34986.8
1903-05-08 07:00:00,34191.0,33253.3,34921.1,33062.1,35132.0
1903-05-09 07:00:00,34836.8,33795.7,35633.3,33729.6,35776.2
1903-05-10 07:00:00,35269.7,34329.5,35938.7,34180.8,36168.8
1903-05-11 07:00:00,35414.3,34564.7,36079.6,34388.6,36251.8
1903-05-12 07:00:00,35559.2,34578.5,36297.3,34516.2,36586.0
1903-05-13 07:00:00,35704.3,34756.5,36408.0,34421.6,36677.1
1903-05-14 07:00:00,35922.3,34929.9,36628.9,34647.8,36804.9
1903-05-15 07:00:00,36286.6,35289.7,36873.3,35015.1,37137.2
1903-05-16 07:00:00,36432.7,35451.0,37210.9,35312.8,37325.2
1903-05-17 07:00:00,36725.5,35741.2,37524.7,35411.1,37730.9
1903-05-18 07:00:00,36872.2,35912.3,37624.9,35695.3,37827.0
1903-05-19 07:00:00,37092.6,36131.0,37820.7,35938.5,38023.8
1903-05-20 07:00:00,37239.7,36113.6,38007.1,35980.0,38310.2
1903-05-21 07:00:00,37239.7,36299.1,37954.5,36157.5,38236.8
1903-05-22 07:00:00,37092.6,36192.6,37863.8,35937.0,37958.3
1903-05-23 07:00:00,37019.0,36051.6,37738.6,35811.0,38084.2
1903-05-24 07:00:00,36945.6,35996.9,37634.3,35740.4,37847.4
1903-05-25 07:00:00,36798.8,35880.8,37452.3,35648.1,37708.4
1903-05-26 07:00:00,36652.2,35712.8,37331.9,35532.1,37454.4
1903-05-27 07:00:00,36579.0,35773.4,37402.3,35548.1,37673.4
1903-05-28 07:00:00,36432.7,35514.7,37096.9,35268.5,37348.8
1903-05-29 07:00:00,36286.6,35252.8,36922.8,34993.4,37282.3
1903-05-30 07:00:00,36213.7,35297.2,36955.6,35066.7,37177.3
1903-05-31 07:00:00,36213.7,35248.9,36908.7,34987.1,37204.7
1903-06-01 07:00:00,36140.7,35112.4,36825.8,35024.2,37037.3
1903-06-02 07:00:00,36140.7,35235.3,36834.4,34905.9,37123.2
1903-06-03 07:00:00,36140.7,35160.0,36843.0,34960.8,37165.6
1903-06-04 07:00:00,36067.9,35180.0,36733.8,34916.6,36922.9
1903-06-05 07:00:00,35995.1,35058.0,36770.2,34818.4,36972.1
1903-06-06 07:00:00,35922.3,35007.1,36604.8,34708.3,36890.8
1903-06-07 07:00:00,35995.1,34966.6,36683.7,34718.8,36963.1
1903-06-08 07:00:00,36213.7,35266.4,36956.5,35014.5,37221.9
1903-06-09 07:00:00,36067.9,35172.3,36809.3,35001.3,37040.7
1903-06-10 07:00:00,36140.7,35303.3,36799.8,35071.5,37060.5
1903-06-11 07:00:00,36067.9,35045.4,36673.7,34838.2,36863.4
1903-06-12 07:00:00,35922.3,34968.3,36658.2,34755.9,36841.3
1903-06-13 07:00:00,35776.9,34814.8,36559.3,34656.6,36871.4
1903-06-14 07:00:00,35631.7,34686.1,36399.0,34395.4,36531.7
1903-06-15 07:00:00,35414.3,34487.0,36223.6,34322.1,36311.9
1903-06-16 07:00:00,35342.0,34382.9,36036.3,34342.3,36373.4
1903-06-17 07:00:00,35269.7,34380.1,36040.5,34124.7,36249.2
1903-06-18 07:00:00,35125.2,34223.0,35896.0,34040.5,36131.7
1903-06-19 07:00:00,34908.8,33993.1,35638.8,33779.0,35798.3
1903-06-20 07:00:00,34836.8,33862.3,35527.1,33680.0,35756.0
1903-06-21 07:00:00,34693.0,33662.6,35354.5,33595.7,35650.2
1903-06-22 07:00:00,34191.0,33338.6,34975.0,33231.5,35233.5
1903-06-23 07:00:00,33976.7,33008.1,34789.1,32812.2,34941.8
1903-06-24 07:00:00,33620.4,32683.8,34366.0,32400.9,34587.8
1903-06-25 07:00:00,33265.5,32293.8,34015.2,32031.4,34100.5
1903-06-26 07:00:00,32982.4,32030.1,33597.3,31831.1,33878.5
1903-06-27 07:00:00,32559.4,31659.5,33293.5,31471.4,33422.1
1903-06-28 07:00:00,32208.4,31303.5,32872.7,31086.5,33076.6
1903-06-29 07:00:00,31858.6,30920.4,32588.5,30754.6,32843.6
1903-06-30 07:00:00,31649.3,30823.3,32425.0,30517.8,32599.0
1903-07-01 07:00:00,31440.5,30548.9,32106.4,30338.3,32318.8
1903-07-02 07:00:00,31232.2,30261.7,31953.6,30079.9,32155.4
1903-07-03 07:00:00,31024.4,30155.0,31726.5,29914.0,31893.2
1903-07-04 07:00:00,30886.1,29962.3,31619.7,29820.8,31873.6
1903-07-05 07:00:00,30886.1,29991.9,31712.9,29653.8,31839.5
1903-07-06 07:00:00,30886.1,30073.9,31630.2,29846.4,31908.3
1903-07-07 07:00:00,30955.2,30080.4,31614.6,29834.0,31962.2
1903-07-08 07:00:00,30955.2,30057.4,31744.7,29925.5,31863.5
1903-07-09 07:00:00,31093.6,30283.9,31827.2,29895.0,32044.1
1903-07-10 07:00:00,31232.2,30267.4,31956.3,30192.3,32172.4
1903-07-11 07:00:00,31301.6,30459.5,32119.4,30278.8,32213.6
1903-07-12 07:00:00,31440.5,30590.6,32047.2,30273.7,32215.2
1903-07-13 07:00:00,31510.1,30711.8,32128.7,30437.0,32349.2
1903-07-14 07:00:00,31579.7,30767.9,32323.1,30587.3,32589.6
1903-07-15 07:00:00,31649.3,30724.2,32345.3,30551.3,32641.5
1903-07-16 07:00:00,31719.0,30782.3,32351.6,30637.0,32545.1
1903-07-17 07:00:00,31928.4,31181.6,32645.9,30893.4,32780.2
1903-07-18 07:00:00,32068.3,31198.5,32901.2,31097.2,33031.4
1903-07-19 07:00:00,32278.5,31425.4,32976.8,31185.0,33198.3
1903-07-20 07:00:00,32348.6,31380.4,33073.1,31307.6,33373.0
1903-07-21 07:00:00,32418.8,31616.4,33083.1,31360.5,33320.2
1903-07-22 07:00:00,32418.8,31566.8,33223.3,31387.2,33471.4
1903-07-23 07:00:00,32418.8,31549.9,33099.1,31320.7,33362.0
1903-07-24 07:00:00,32348.6,31558.5,33159.9,31309.3,33320.9
1903-07-25 07:00:00,32138.3,31125.8,32787.8,31029.6,33038.7
1903-07-26 07:00:00,31928.4,30982.8,32658.4,30882.3,32877.3
1903-07-27 07:00:00,31719.0,30768.0,32344.1,30545.4,32591.8
1903-07-28 07:00:00,31579.7,30736.2,32269.8,30505.5,32522.1
1903-07-29 07:00:00,31579.7,30800.7,32269.6,30629.1,32506.8
1903-07-30 07:00:00,31440.5,30601.1,32186.8,30308.9,32485.0
1903-07-31 07:00:00,31371.1,30456.2,32106.5,30193.7,32278.7
1903-08-01 07:00:00,31232.2,30376.5,32025.2,30197.0,32141.6
1903-08-02 07:00:00,31093.6,30101.8,31755.7,29875.7,32013.7
1903-08-03 07:00:00,30886.1,30035.4,31703.1,29788.0,31920.6
1903-08-04 07:00:00,30748.0,29899.3,31537.0,29787.9,31707.8
1903-08-05 07:00:00,30748.0,29882.2,31538.0,29765.8,31855.0
1903-08-06 07:00:00,30748.0,29992.5,31516.4,29814.8,31668.4
1903-08-07 07:00:00,30817.0,29997.8,31544.0,29741.1,31774.7
1903-08-08 07:00:00,30679.1,29813.1,31331.1,29624.2,31586.3
1903-08-09 07:00:00,30679.1,29843.2,31320.0,29769.2,31625.9
1903-08-10 07:00:00,30817.0,29945.0,31574.7,29594.6,31778.3
1903-08-11 07:00:00,31301.6,30429.4,31981.1,30248.1,32126.5
1903-08-12 07:00:00,31440.5,30593.0,32227.1,30414.5,32333.1
1903-08-13 07:00:00,31579.7,30722.2,32320.3,30512.9,32598.9
1903-08-14 07:00:00,31649.3,30799.6,32443.9,30566.8,32739.3
1903-08-15 07:00:00,31649.3,30706.2,32420.3,30506.2,32759.8
1903-08-16 07:00:00,31788.8,30900.6,32554.1,30637.1,32824.3
1903-08-17 07:00:00,31858.6,30913.3,32540.9,30713.3,32806.3
1903-08-18 07:00:00,31928.4,30970.6,32594.5,30783.0,32910.3
1903-08-19 07:00:00,32068.3,31202.5,32856.8,30778.7,32971.6
1903-08-20 07:00:00,32138.3,31191.1,32807.1,31016.4,32992.4
1903-08-21 07:00:00,32208.4,31269.7,32921.6,31130.5,33146.3
1903-08-22 07:00:00,32348.6,31428.5,33061.2,31141.4,33297.0
1903-08-23 07:00:00,32559.4,31685.4,33316.5,31450.9,33496.5
1903-08-24 07:00:00,32770.7,31896.4,33505.6,31713.7,33711.1
1903-08-25 07:00:00,32841.2,31966.0,33514.1,31727.3,33828.8
1903-08-26 07:00:00,33053.1,32049.6,33750.4,31861.8,34026.0
1903-08-27 07:00:00,33265.5,32330.9,34044.2,32181.9,34153.4
1903-08-28 07:00:00,33407.3,32491.2,34135.9,32401.7,34519.0
1903-08-29 07:00:00,33549.3,32632.5,34222.6,32312.6,34481.4
1903-08-30 07:00:00,33691.6,32754.6,34547.1,32543.7,34613.2
1903-08-31 07:00:00,33834.0,32852.7,34640.2,32627.0,34866.4
1903-09-01 07:00:00,33976.7,33092.2,34678.3,32915.6,34807.1
1903-09-02 07:00:00,34477.5,33659.7,35249.4,33433.1,35356.8
1903-09-03 07:00:00,34836.8,33933.0,35485.1,33770.4,35811.2
1903-09-04 07:00:00,35053.0,34124.4,35867.6,33957.4,36045.8
1903-09-05 07:00:00,35342.0,34401.3,36038.0,34160.5,36255.9
1903-09-06 07:00:00,35414.3,34420.3,36055.2,34146.0,36368.3
1903-09-07 07:00:00,35776.9,34762.4,36564.1,34594.5,36750.1
1903-09-08 07:00:00,36140.7,35267.7,36816.9,35063.9,37161.5
1903-09-09 07:00:00,36579.0,35581.8,37330.6,35234.4,37506.4
1903-09-10 07:00:00,36872.2,35798.6,37568.7,35625.3,37765.3
1903-09-11 07:00:00,37166.1,36235.7,37836.9,36091.5,38164.9
1903-09-12 07:00:00,37608.5,36582.8,38305.3,36419.8,38630.4
1903-09-13 07:00:00,37904.5,36871.9,38571.5,36705.4,38822.1
1903-09-14 07:00:00,38201.2,37208.6,39011.4,36979.7,39105.8
1903-09-15 07:00:00,38201.2,37182.6,38935.5,36957.6,39160.2
1903-09-16 07:00:00,38647.8,37721.0,39347.2,37528.5,39659.4
1903-09-17 07:00:00,38871.7,37828.1,39536.7,37483.7,39823.9
1903-09-18 07:00:00,39021.3,37978.3,39832.4,37786.9,39989.2
1903-09-19 07:00:00,39096.1,37963.4,39814.2,37684.0,39998.4
1903-09-20 07:00:00,39171.0,38135.7,39910.2,37895.7,40222.4
1903-09-21 07:00:00,39246.0,38292.1,39979.3,37974.5,40176.4
1903-09-22 07:00:00,39246.0,38346.6,39887.0,38074.4,40177.0
1903-09-23 07:00:00,39246.0,38357.8,39903.4,38050.8,40162.1
1903-09-24 07:00:00,39246.0,38162.3,40026.8,37909.3,40234.2
1903-09-25 07:00:00,39246.0,38271.9,40005.2,38005.9,40225.3
1903-09-26 07:00:00,39320.9,38349.9,40127.3,38150.0,40252.2
1903-09-27 07:00:00,39246.0,38123.0,39914.5,37941.3,40264.4
1903-09-28 07:00:00,39320.9,38327.7,40032.1,38094.4,40409.5
1903-09-29 07:00:00,39396.0,38453.8,40052.2,38213.1,40513.6
1903-09-30 07:00:00,39471.1,38354.3,40200.0,38135.9,40383.4
1903-10-01 07:00:00,39621.4,38657.0,40238.4,38436.4,40556.5
1903-10-02 07:00:00,39696.6,38751.3,40457.8,38427.1,40685.5
1903-10-03 07:00:00,39847.3,38875.5,40694.3,38638.8,40798.1
1903-10-04 07:00:00,39998.1,39058.0,40745.9,38717.8,41041.9
1903-10-05 07:00:00,40300.3,39296.9,41051.0,39074.4,41329.5
1903-10-06 07:00:00,40375.9,39397.9,41046.1,39178.1,41258.6
1903-10-07 07:00:00,40527.4,39541.1,41406.0,39292.6,41696.3
1903-10-08 07:00:00,40603.2,39639.5,41270.5,39491.7,41491.9
1903-10-09 07:00:00,40755.0,39841.5,41469.9,39586.0,41759.0
1903-10-10 07:00:00,40983.0,39951.3,41757.8,39810.0,41995.2
1903-10-11 07:00:00,41287.7,40182.1,42064.6,39983.1,42267.0
1903-10-12 07:00:00,41440.4,40469.5,42159.6,40178.4,42561.2
1903-10-13 07:00:00,41593.2,40580.2,42378.4,40405.5,42494.8
1903-10-14 07:00:00,41822.8,40866.1,42523.4,40527.0,42767.6
1903-10-15 07:00:00,41899.5,40841.6,42618.5,40670.7,42876.5
1903-10-16 07:00:00,42052.9,41001.2,42761.9,40759.4,42962.0
1903-10-17 07:00:00,42129.6,41089.0,42829.4,40748.5,42953.9
1903-10-18 07:00:00,42206.5,41161.7,43131.6,40789.5,43305.6
1903-10-19 07:00:00,42360.3,41252.9,43101.1,41052.3,43417.5
1903-10-20 07:00:00,42591.3,41508.7,43407.7,41217.1,43661.2
1903-10-21 07:00:00,42668.4,41666.7,43287.0,41345.9,43622.4
1903-10-22 07:00:00,42822.8,41840.2,43576.6,41541.4,43812.6
1903-10-23 07:00:00,43054.7,42062.6,43719.5,41708.1,43937.0
1903-10-24 07:00:00,43287.0,42214.2,44091.8,41983.5,44356.8
1903-10-25 07:00:00,43442.1,42353.3,44071.8,42144.3,44409.3
1903-10-26 07:00:00,43752.9,42610.4,44627.2,42471.0,44813.5
1903-10-27 07:00:00,43908.6,42656.0,44714.5,42491.0,44964.3
1903-10-28 07:00:00,44298.6,43231.7,45093.8,43011.6,45184.8
1903-10-29 07:00:00,44454.9,43487.6,45374.5,43077.0,45463.9
1903-10-30 07:00:00,44611.5,43541.7,45393.1,43302.3,45657.5
1903-10-31 07:00:00,44846.6,43644.1,45565.0,43534.4,45952.0
1903-11-01 07:00:00,45003.6,43897.1,45917.5,43613.0,46095.2
1903-11-02 07:00:00,45082.2,43939.5,45810.8,43716.8,46040.1
1903-11-03 07:00:00,45318.2,44242.4,46102.6,44013.6,46513.9
1903-11-04 07:00:00,45554.6,44430.4,46352.8,44156.1,46591.1
1903-11-05 07:00:00,45791.4,44544.6,46618.7,44463.8,46984.6
1903-11-06 07:00:00,45949.5,44659.8,46761.6,44356.7,46867.8
1903-11-07 07:00:00,46345.6,45093.0,47127.4,45013.3,47223.7
1903-11-08 07:00:00,46583.8,45274.2,47370.2,45137.1,47567.8
1903-11-09 07:00:00,46822.4,45578.7,47579.4,45485.6,48003.8
1903-11-10 07:00:00,47061.5,45914.8,47890.5,45616.6,48040.8
1903-11-11 07:00:00,47460.8,46259.7,48185.7,46125.9,48481.8
1903-11-12 07:00:00,47781.1,46575.5,48651.6,46324.9,48767.0
1903-11-13 07:00:00,48021.8,46596.7,48822.4,46465.4,48899.6
1903-11-14 07:00:00,48262.9,47016.7,49032.9,46640.4,49412.0
1903-11-15 07:00:00,48665.7,47477.5,49571.8,47186.5,49965.3
1903-11-16 07:00:00,48827.1,47676.1,49661.1,47485.1,49902.5
1903-11-17 07:00:00,48907.9,47672.0,49846.4,47413.8,50057.5
1903-11-18 07:00:00,49150.5,47945.4,49943.7,47545.2,50140.7
1903-11-19 07:00:00,49555.7,48241.1,50495.8,48118.7,50598.6
1903-11-20 07:00:00,50043.5,48849.9,50857.7,48462.0,51127.3
1903-11-21 07:00:00,50451.3,49229.1,51354.3,48947.1,51580.7
1903-11-22 07:00:00,50696.5,49497.5,51519.3,49286.6,51785.7
1903-11-23 07:00:00,50860.1,49497.6,51771.6,49299.0,51896.8
1903-11-24 07:00:00,51024.0,49632.2,51973.6,49256.1,52233.1
1903-11-25 07:00:00,51270.1,49986.6,52017.2,49650.8,52321.3
1903-11-26 07:00:00,51681.2,50386.6,52684.4,50181.7,52931.9
1903-11-27 07:00:00,51928.5,50593.3,52800.9,50263.3,53178.7
1903-11-28 07:00:00,52258.7,50859.0,53244.1,50544.4,53387.6
1903-11-29 07:00:00,52506.8,51131.3,53472.0,50856.7,53784.9
1903-11-30 07:00:00,52921.3,51521.0,53870.5,51172.0,54300.5
1903-12-01 07:00:00,52755.4,51511.9,53837.1,51030.9,54042.0
1903-12-02 07:00:00,52838.3,51350.1,53807.4,51249.0,54144.5
1903-12-03 07:00:00,53170.5,51784.4,54270.3,51338.4,54575.7
1903-12-04 07:00:00,53503.4,52141.1,54524.6,51976.8,54671.5
1903-12-05 07:00:00,53670.1,52388.6,54616.8,51943.2,54886.3
1903-12-06 07:00:00,53920.5,52619.7,55031.1,52309.3,55312.1
1903-12-07 07:00:00,53837.0,52457.4,54892.6,52209.5,55228.9
1903-12-08 07:00:00,53586.7,52223.8,54446.1,51931.8,54765.6
1903-12-09 07:00:00,53420.1,52143.3,54444.8,51976.4,54770.4
1903-12-10 07:00:00,53087.4,51683.2,54158.2,51441.8,54302.3
1903-12-11 07:00:00,52755.4,51315.3,53793.0,51054.8,54060.8
1903-12-12 07:00:00,52424.1,51156.4,53343.6,50822.0,53542.7
1903-12-13 07:00:00,52258.7,50842.6,53337.0,50593.1,53595.6
1903-12-14 07:00:00,51928.5,50710.7,52806.7,50519.2,53058.1
1903-12-15 07:00:00,51681.2,50286.6,52735.8,49968.4,52865.0
1903-12-16 07:00:00,51516.7,50210.9,52434.7,49855.0,52708.4
1903-12-17 07:00:00,51352.3,49997.2,52338.6,49804.5,52525.8
1903-12-18 07:00:00,50942.1,49597.0,51994.1,49237.8,52183.0
1903-12-19 07:00:00,50533.0,49322.6,51421.1,48990.8,51719.7
1903-12-20 07:00:00,50125.0,48804.0,51018.6,48598.2,51380.9
1903-12-21 07:00:00,49880.7,48722.5,50738.8,48354.4,51087.6
1903-12-22 07:00:00,49636.9,48248.2,50573.7,48007.1,50898.8
1903-12-23 07:00:00,49474.6,48133.1,50259.9,48031.7,50452.4
1903-12-24 07:00:00,49962.1,48566.2,50784.4,48376.8,51062.2
1903-12-25 07:00:00,49069.5,47870.0,49900.5,47581.1,50071.5
1903-12-26 07:00:00,48746.3,47489.0,49622.9,47208.3,49805.3
1903-12-27 07:00:00,48585.0,47263.7,49439.7,47059.2,49686.9
1903-12-28 07:00:00,48343.4,47070.4,49150.7,46914.4,49376.5
1903-12-29 07:00:00,48262.9,46991.9,49184.6,46686.9,49362.3
1903-12-30 07:00:00,48102.1,46811.7,48906.0,46596.1,49095.5
1903-12-31 07:00:00,48021.8,46734.9,48822.1,46528.7,49061.4
1904-01-01 07:00:00,48021.8,46756.3,48811.5,46617.9,49184.8
1904-01-02 07:00:00,47861.3,46596.9,48707.3,46189.8,49021.9
1904-01-03 07:00:00,47781.1,46575.2,48509.1,46347.5,48677.4
1904-01-04 07:00:00,47460.8,46265.5,48297.6,45945.1,48649.2
1904-01-05 07:00:00,47300.9,46054.9,48069.5,45782.0,48328.9
1904-01-06 07:00:00,47061.5,45890.4,47792.3,45635.3,48119.9
1904-01-07 07:00:00,46663.3,45451.3,47485.3,44894.3,47704.6
1904-01-08 07:00:00,46187.0,45085.5,46953.7,44667.2,47354.5
1904-01-09 07:00:00,45870.4,44697.0,46751.4,44464.7,46825.9
1904-01-10 07:00:00,45082.2,43979.7,45777.6,43785.3,46098.5
1904-01-11 07:00:00,44611.5,43329.1,45470.8,43200.5,45638.3
1904-01-12 07:00:00,44376.8,43216.6,45205.5,43106.3,45449.5
1904-01-13 07:00:00,44142.5,43021.5,44886.1,42687.9,45076.8
1904-01-14 07:00:00,43908.6,42796.0,44682.8,42514.7,44983.4
1904-01-15 07:00:00,43597.4,42583.4,44349.2,42430.0,44533.4
1904-01-16 07:00:00,43209.5,42203.8,43963.6,41981.0,44183.7
1904-01-17 07:00:00,42822.8,41771.9,43573.1,41617.7,43843.8
1904-01-18 07:00:00,42283.3,41253.3,42999.2,41073.8,43345.8
1904-01-19 07:00:00,41593.2,40459.3,42350.9,40127.4,42607.7
1904-01-20 07:00:00,41135.3,40111.2,41840.6,39865.5,42031.9
1904-01-21 07:00:00,40983.0,39941.5,41771.1,39732.8,41942.3
1904-01-22 07:00:00,40527.4,39369.2,41241.4,39119.3,41414.6
1904-01-23 07:00:00,40073.5,39030.4,40789.3,38736.1,41070.7
1904-01-24 07:00:00,39771.9,38659.1,40514.0,38577.9,40665.1
1904-01-25 07:00:00,39621.4,38657.1,40461.2,38439.3,40683.8
1904-01-26 07:00:00,39471.1,38479.8,40200.5,38108.6,40334.0
1904-01-27 07:00:00,39320.9,38429.8,40016.4,38099.7,40178.0
1904-01-28 07:00:00,39021.3,38054.7,39669.1,37831.2,39790.4
1904-01-29 07:00:00,38797.0,37817.8,39500.7,37691.5,39777.1
1904-01-30 07:00:00,38722.4,37718.3,39500.2,37436.2,39816.3
1904-01-31 07:00:00,38647.8,37654.5,39365.1,37451.0,39645.1
1904-02-01 07:00:00,38573.2,37767.9,39310.5,37385.0,39458.7
1904-02-02 07:00:00,38275.5,37314.8,39045.6,37071.3,39341.6
1904-02-03 07:00:00,37978.6,36982.1,38683.2,36770.3,38885.6
